system,case_id,method,mechanism,auc
SS,SS/catalogue_disk/1,qarca_original_train,burst,0.8216666666666665
SS,SS/catalogue_disk/1,qarca_quality_only,burst,0.3400079365079365
SS,SS/catalogue_disk/1,qarca_structural_only,burst,0.33333333333333326
SS,SS/catalogue_disk/2,baro,burst,0.32437179487179485
SS,SS/catalogue_disk/2,median_shift,burst,0.98
SS,SS/catalogue_disk/2,nsigma,burst,0.36
SS,SS/catalogue_disk/2,qarca,burst,0.98
SS,SS/catalogue_disk/2,qarca_no_incident_train,burst,0.97
SS,SS/catalogue_disk/2,qarca_no_quality,burst,0.98
SS,SS/catalogue_disk/2,qarca_no_quality_original,burst,0.96
SS,SS/catalogue_disk/2,qarca_original_train,burst,0.96
SS,SS/catalogue_disk/2,qarca_quality_only,burst,0.32531421356421353
SS,SS/catalogue_disk/2,qarca_structural_only,burst,0.33333333333333326
SS,SS/catalogue_disk/3,baro,burst,0.37024358974358973
SS,SS/catalogue_disk/3,median_shift,burst,0.9333333333333333
SS,SS/catalogue_disk/3,nsigma,burst,0.4823333333333334
SS,SS/catalogue_disk/3,qarca,burst,0.99
SS,SS/catalogue_disk/3,qarca_no_incident_train,burst,0.99
SS,SS/catalogue_disk/3,qarca_no_quality,burst,0.99
SS,SS/catalogue_disk/3,qarca_no_quality_original,burst,0.99
SS,SS/catalogue_disk/3,qarca_original_train,burst,0.99
SS,SS/catalogue_disk/3,qarca_quality_only,burst,0.4460238095238095
SS,SS/catalogue_disk/3,qarca_structural_only,burst,0.33333333333333326
SS,SS/catalogue_disk/4,baro,burst,0.30658008658008656
SS,SS/catalogue_disk/4,median_shift,burst,0.4656666666666667
SS,SS/catalogue_disk/4,nsigma,burst,0.9266666666666666
SS,SS/catalogue_disk/4,qarca,burst,1.0
SS,SS/catalogue_disk/4,qarca_no_incident_train,burst,1.0
SS,SS/catalogue_disk/4,qarca_no_quality,burst,0.99
SS,SS/catalogue_disk/4,qarca_no_quality_original,burst,0.97
SS,SS/catalogue_disk/4,qarca_original_train,burst,0.97
SS,SS/catalogue_disk/4,qarca_quality_only,burst,0.266734126984127
SS,SS/catalogue_disk/4,qarca_structural_only,burst,0.33333333333333326
SS,SS/catalogue_disk/5,baro,burst,0.2950616132233779
SS,SS/catalogue_disk/5,median_shift,burst,0.9299999999999999
SS,SS/catalogue_disk/5,nsigma,burst,0.38666666666666666
SS,SS/catalogue_disk/5,qarca,burst,0.96
SS,SS/catalogue_disk/5,qarca_no_incident_train,burst,0.97
SS,SS/catalogue_disk/5,qarca_no_quality,burst,0.99
SS,SS/catalogue_disk/5,qarca_no_quality_original,burst,0.9433333333333334
SS,SS/catalogue_disk/5,qarca_original_train,burst,0.9433333333333334
SS,SS/catalogue_disk/5,qarca_quality_only,burst,0.3549372294372294
SS,SS/catalogue_disk/5,qarca_structural_only,burst,1.0
SS,SS/catalogue_loss/1,baro,burst,0.4348499278499278
SS,SS/catalogue_loss/1,median_shift,burst,0.2958333333333333
SS,SS/catalogue_loss/1,nsigma,burst,1.0
SS,SS/catalogue_loss/1,qarca,burst,0.94
SS,SS/catalogue_loss/1,qarca_no_incident_train,burst,0.98
SS,SS/catalogue_loss/1,qarca_no_quality,burst,0.97
SS,SS/catalogue_loss/1,qarca_no_quality_original,burst,0.9433333333333334
SS,SS/catalogue_loss/1,qarca_original_train,burst,0.9416666666666667
SS,SS/catalogue_loss/1,qarca_quality_only,burst,0.2563300865800866
SS,SS/catalogue_loss/1,qarca_structural_only,burst,0.2
SS,SS/catalogue_loss/2,baro,burst,0.47276659451659453
SS,SS/catalogue_loss/2,median_shift,burst,0.31886580086580085
SS,SS/catalogue_loss/2,nsigma,burst,0.9299999999999999
SS,SS/catalogue_loss/2,qarca,burst,0.9566666666666667
SS,SS/catalogue_loss/2,qarca_no_incident_train,burst,0.9666666666666667
SS,SS/catalogue_loss/2,qarca_no_quality,burst,0.9566666666666667
SS,SS/catalogue_loss/2,qarca_no_quality_original,burst,0.9233333333333333
SS,SS/catalogue_loss/2,qarca_original_train,burst,0.9233333333333333
SS,SS/catalogue_loss/2,qarca_quality_only,burst,0.9423333333333334
SS,SS/catalogue_loss/2,qarca_structural_only,burst,0.25
SS,SS/catalogue_loss/3,baro,burst,0.41613564213564214
SS,SS/catalogue_loss/3,median_shift,burst,0.43966666666666665
SS,SS/catalogue_loss/3,nsigma,burst,1.0
SS,SS/catalogue_loss/3,qarca,burst,0.955
SS,SS/catalogue_loss/3,qarca_no_incident_train,burst,0.955
SS,SS/catalogue_loss/3,qarca_no_quality,burst,0.9866666666666667
SS,SS/catalogue_loss/3,qarca_no_quality_original,burst,0.8733333333333333
SS,SS/catalogue_loss/3,qarca_original_train,burst,0.7889999999999999
SS,SS/catalogue_loss/3,qarca_quality_only,burst,0.34705952380952376
SS,SS/catalogue_loss/3,qarca_structural_only,burst,0.25
SS,SS/catalogue_loss/4,baro,burst,0.2916264846264846
SS,SS/catalogue_loss/4,median_shift,burst,0.2458268398268398
SS,SS/catalogue_loss/4,nsigma,burst,1.0
SS,SS/catalogue_loss/4,qarca,burst,0.9566666666666667
SS,SS/catalogue_loss/4,qarca_no_incident_train,burst,0.9466666666666667
SS,SS/catalogue_loss/4,qarca_no_quality,burst,0.96
SS,SS/catalogue_loss/4,qarca_no_quality_original,burst,0.9206666666666666
SS,SS/catalogue_loss/4,qarca_original_train,burst,0.914
SS,SS/catalogue_loss/4,qarca_quality_only,burst,0.31140476190476185
SS,SS/catalogue_loss/4,qarca_structural_only,burst,0.5
SS,SS/catalogue_loss/5,baro,burst,0.14893167943167943
SS,SS/catalogue_loss/5,median_shift,burst,0.28853968253968254
SS,SS/catalogue_loss/5,nsigma,burst,0.6033333333333333
SS,SS/catalogue_loss/5,qarca,burst,0.9196666666666666
SS,SS/catalogue_loss/5,qarca_no_incident_train,burst,0.9299999999999999
SS,SS/catalogue_loss/5,qarca_no_quality,burst,0.9666666666666667
SS,SS/catalogue_loss/5,qarca_no_quality_original,burst,0.8855
SS,SS/catalogue_loss/5,qarca_original_train,burst,0.8668571428571429
SS,SS/catalogue_loss/5,qarca_quality_only,burst,0.36725793650793653
SS,SS/catalogue_loss/5,qarca_structural_only,burst,0.25
SS,SS/catalogue_mem/1,baro,burst,0.3940808080808081
SS,SS/catalogue_mem/1,median_shift,burst,0.44066666666666665
SS,SS/catalogue_mem/1,nsigma,burst,0.96
SS,SS/catalogue_mem/1,qarca,burst,1.0
SS,SS/catalogue_mem/1,qarca_no_incident_train,burst,1.0
SS,SS/catalogue_mem/1,qarca_no_quality,burst,1.0
SS,SS/catalogue_mem/1,qarca_no_quality_original,burst,0.97
SS,SS/catalogue_mem/1,qarca_original_train,burst,0.97
SS,SS/catalogue_mem/1,qarca_quality_only,burst,0.9416666666666667
SS,SS/catalogue_mem/1,qarca_structural_only,burst,0.2
SS,SS/catalogue_mem/2,baro,burst,0.819047619047619
SS,SS/catalogue_mem/2,median_shift,burst,0.4003333333333333
SS,SS/catalogue_mem/2,nsigma,burst,0.49666666666666665
SS,SS/catalogue_mem/2,qarca,burst,1.0
SS,SS/catalogue_mem/2,qarca_no_incident_train,burst,0.99
SS,SS/catalogue_mem/2,qarca_no_quality,burst,0.99
SS,SS/catalogue_mem/2,qarca_no_quality_original,burst,0.9766666666666667
SS,SS/catalogue_mem/2,qarca_original_train,burst,0.9766666666666667
SS,SS/catalogue_mem/2,qarca_quality_only,burst,0.95
SS,SS/catalogue_mem/2,qarca_structural_only,burst,0.2
SS,SS/catalogue_mem/3,baro,burst,0.23165101565101565
SS,SS/catalogue_mem/3,median_shift,burst,0.49333333333333335
SS,SS/catalogue_mem/3,nsigma,burst,0.8266666666666667
SS,SS/catalogue_mem/3,qarca,burst,1.0
SS,SS/catalogue_mem/3,qarca_no_incident_train,burst,1.0
SS,SS/catalogue_mem/3,qarca_no_quality,burst,1.0
SS,SS/catalogue_mem/3,qarca_no_quality_original,burst,0.98
SS,SS/catalogue_mem/3,qarca_original_train,burst,0.97
SS,SS/catalogue_mem/3,qarca_quality_only,burst,0.2959194139194139
SS,SS/catalogue_mem/3,qarca_structural_only,burst,0.2
SS,SS/catalogue_mem/4,baro,burst,0.7716666666666667
SS,SS/catalogue_mem/4,median_shift,burst,0.3206666666666666
SS,SS/catalogue_mem/4,nsigma,burst,0.6499999999999999
SS,SS/catalogue_mem/4,qarca,burst,0.99
SS,SS/catalogue_mem/4,qarca_no_incident_train,burst,1.0
SS,SS/catalogue_mem/4,qarca_no_quality,burst,1.0
SS,SS/catalogue_mem/4,qarca_no_quality_original,burst,0.97
SS,SS/catalogue_mem/4,qarca_original_train,burst,0.98
SS,SS/catalogue_mem/4,qarca_quality_only,burst,0.9356666666666666
SS,SS/catalogue_mem/4,qarca_structural_only,burst,0.2
SS,SS/catalogue_mem/5,baro,burst,0.3765324675324675
SS,SS/catalogue_mem/5,median_shift,burst,0.323
SS,SS/catalogue_mem/5,nsigma,burst,0.95
SS,SS/catalogue_mem/5,qarca,burst,0.98
SS,SS/catalogue_mem/5,qarca_no_incident_train,burst,0.99
SS,SS/catalogue_mem/5,qarca_no_quality,burst,1.0
SS,SS/catalogue_mem/5,qarca_no_quality_original,burst,0.97
SS,SS/catalogue_mem/5,qarca_original_train,burst,0.97
SS,SS/catalogue_mem/5,qarca_quality_only,burst,0.3086190476190476
SS,SS/catalogue_mem/5,qarca_structural_only,burst,0.2
SS,SS/orders_cpu/1,baro,burst,0.6584285714285714
SS,SS/orders_cpu/1,median_shift,burst,0.40252380952380956
SS,SS/orders_cpu/1,nsigma,burst,0.369047619047619
SS,SS/orders_cpu/1,qarca,burst,0.9566666666666667
SS,SS/orders_cpu/1,qarca_no_incident_train,burst,0.9566666666666667
SS,SS/orders_cpu/1,qarca_no_quality,burst,0.98
SS,SS/orders_cpu/1,qarca_no_quality_original,burst,0.9366666666666666
SS,SS/orders_cpu/1,qarca_original_train,burst,0.9466666666666667
SS,SS/orders_cpu/1,qarca_quality_only,burst,0.39063888888888887
SS,SS/orders_cpu/1,qarca_structural_only,burst,0.2
SS,SS/orders_cpu/2,baro,burst,0.13200012852644427
SS,SS/orders_cpu/2,median_shift,burst,0.2955
SS,SS/orders_cpu/2,nsigma,burst,0.5026904761904761
SS,SS/orders_cpu/2,qarca,burst,0.9316666666666666
SS,SS/orders_cpu/2,qarca_no_incident_train,burst,0.9433333333333334
SS,SS/orders_cpu/2,qarca_no_quality,burst,0.9433333333333334
SS,SS/orders_cpu/2,qarca_no_quality_original,burst,0.9366666666666666
SS,SS/orders_cpu/2,qarca_original_train,burst,0.935
SS,SS/orders_cpu/2,qarca_quality_only,burst,0.31115873015873013
SS,SS/orders_cpu/2,qarca_structural_only,burst,0.16666666666666657
SS,SS/orders_cpu/3,baro,burst,0.16406798756798752
SS,SS/orders_cpu/3,median_shift,burst,0.44319047619047613
SS,SS/orders_cpu/3,nsigma,burst,0.5096666666666666
SS,SS/orders_cpu/3,qarca,burst,0.99
SS,SS/orders_cpu/3,qarca_no_incident_train,burst,0.99
SS,SS/orders_cpu/3,qarca_no_quality,burst,0.99
SS,SS/orders_cpu/3,qarca_no_quality_original,burst,0.9433333333333334
SS,SS/orders_cpu/3,qarca_original_train,burst,0.9416666666666667
SS,SS/orders_cpu/3,qarca_quality_only,burst,0.3191825396825397
SS,SS/orders_cpu/3,qarca_structural_only,burst,0.16666666666666657
SS,SS/orders_cpu/4,baro,burst,0.30916810966810965
SS,SS/orders_cpu/4,median_shift,burst,0.39833333333333326
SS,SS/orders_cpu/4,nsigma,burst,0.38611111111111107
SS,SS/orders_cpu/4,qarca,burst,0.9666666666666667
SS,SS/orders_cpu/4,qarca_no_incident_train,burst,0.9566666666666667
SS,SS/orders_cpu/4,qarca_no_quality,burst,0.97
SS,SS/orders_cpu/4,qarca_no_quality_original,burst,0.9333333333333333
SS,SS/orders_cpu/4,qarca_original_train,burst,0.9233333333333333
SS,SS/orders_cpu/4,qarca_quality_only,burst,0.31653246753246755
SS,SS/orders_cpu/4,qarca_structural_only,burst,0.25
SS,SS/orders_cpu/5,baro,burst,0.20904329004329003
SS,SS/orders_cpu/5,median_shift,burst,0.42266666666666663
SS,SS/orders_cpu/5,nsigma,burst,0.514
SS,SS/orders_cpu/5,qarca,burst,0.99
SS,SS/orders_cpu/5,qarca_no_incident_train,burst,0.99
SS,SS/orders_cpu/5,qarca_no_quality,burst,0.99
SS,SS/orders_cpu/5,qarca_no_quality_original,burst,0.98
SS,SS/orders_cpu/5,qarca_original_train,burst,0.98
SS,SS/orders_cpu/5,qarca_quality_only,burst,0.3598531746031746
SS,SS/orders_cpu/5,qarca_structural_only,burst,0.25
SS,SS/orders_delay/1,baro,burst,0.2878975468975469
SS,SS/orders_delay/1,median_shift,burst,0.3993333333333334
SS,SS/orders_delay/1,nsigma,burst,0.98
SS,SS/orders_delay/1,qarca,burst,0.9766666666666667
SS,SS/orders_delay/1,qarca_no_incident_train,burst,0.9766666666666667
SS,SS/orders_delay/1,qarca_no_quality,burst,0.9766666666666667
SS,SS/orders_delay/1,qarca_no_quality_original,burst,0.9473333333333334
SS,SS/orders_delay/1,qarca_original_train,burst,0.9239999999999999
SS,SS/orders_delay/1,qarca_quality_only,burst,0.41433405483405483
SS,SS/orders_delay/1,qarca_structural_only,burst,0.2
SS,SS/orders_delay/2,baro,burst,0.1807675000438158
SS,SS/orders_delay/2,median_shift,burst,0.3001197691197691
SS,SS/orders_delay/2,nsigma,burst,0.8716666666666668
SS,SS/orders_delay/2,qarca,burst,0.6539999999999999
SS,SS/orders_delay/2,qarca_no_incident_train,burst,0.514
SS,SS/orders_delay/2,qarca_no_quality,burst,0.8899999999999999
SS,SS/orders_delay/2,qarca_no_quality_original,burst,0.41966666666666674
SS,SS/orders_delay/2,qarca_original_train,burst,0.4701666666666666
SS,SS/orders_delay/2,qarca_quality_only,burst,0.3983055555555556
SS,SS/orders_delay/2,qarca_structural_only,burst,0.2
SS,SS/orders_delay/3,baro,burst,0.2890396825396825
SS,SS/orders_delay/3,median_shift,burst,0.22096775446775446
SS,SS/orders_delay/3,nsigma,burst,0.96
SS,SS/orders_delay/3,qarca,burst,0.914
SS,SS/orders_delay/3,qarca_no_incident_train,burst,0.9063333333333333
SS,SS/orders_delay/3,qarca_no_quality,burst,0.9073333333333333
SS,SS/orders_delay/3,qarca_no_quality_original,burst,0.8256666666666667
SS,SS/orders_delay/3,qarca_original_train,burst,0.7395555555555555
SS,SS/orders_delay/3,qarca_quality_only,burst,0.311734126984127
SS,SS/orders_delay/3,qarca_structural_only,burst,0.2
SS,SS/orders_delay/4,baro,burst,0.2194295149295149
SS,SS/orders_delay/4,median_shift,burst,0.3201666666666666
SS,SS/orders_delay/4,nsigma,burst,0.63
SS,SS/orders_delay/4,qarca,burst,0.7966666666666666
SS,SS/orders_delay/4,qarca_no_incident_train,burst,0.74
SS,SS/orders_delay/4,qarca_no_quality,burst,1.0
SS,SS/orders_delay/4,qarca_no_quality_original,burst,0.545
SS,SS/orders_delay/4,qarca_original_train,burst,0.4716666666666667
SS,SS/orders_delay/4,qarca_quality_only,burst,0.38411111111111107
SS,SS/orders_delay/4,qarca_structural_only,burst,0.2
SS,SS/orders_delay/5,baro,burst,0.13266119991119987
SS,SS/orders_delay/5,median_shift,burst,0.77
SS,SS/orders_delay/5,nsigma,burst,0.40499999999999997
SS,SS/orders_delay/5,qarca,burst,0.9666666666666667
SS,SS/orders_delay/5,qarca_no_incident_train,burst,0.9666666666666667
SS,SS/orders_delay/5,qarca_no_quality,burst,0.9666666666666667
SS,SS/orders_delay/5,qarca_no_quality_original,burst,0.8640000000000001
SS,SS/orders_delay/5,qarca_original_train,burst,0.6106666666666667
SS,SS/orders_delay/5,qarca_quality_only,burst,0.42780555555555555
SS,SS/orders_delay/5,qarca_structural_only,burst,0.2
SS,SS/orders_disk/1,baro,burst,0.22005508380508376
SS,SS/orders_disk/1,median_shift,burst,0.8713333333333333
SS,SS/orders_disk/1,nsigma,burst,0.49
SS,SS/orders_disk/1,qarca,burst,0.9666666666666667
SS,SS/orders_disk/1,qarca_no_incident_train,burst,0.9666666666666667
SS,SS/orders_disk/1,qarca_no_quality,burst,0.9566666666666667
SS,SS/orders_disk/1,qarca_no_quality_original,burst,0.94
SS,SS/orders_disk/1,qarca_original_train,burst,0.94
SS,SS/orders_disk/1,qarca_quality_only,burst,0.9083333333333333
SS,SS/orders_disk/1,qarca_structural_only,burst,0.25
SS,SS/orders_disk/2,baro,burst,0.24992063492063493
SS,SS/orders_disk/2,median_shift,burst,0.8656666666666666
SS,SS/orders_disk/2,nsigma,burst,0.4766666666666667
SS,SS/orders_disk/2,qarca,burst,0.99
SS,SS/orders_disk/2,qarca_no_incident_train,burst,0.99
SS,SS/orders_disk/2,qarca_no_quality,burst,0.99
SS,SS/orders_disk/2,qarca_no_quality_original,burst,0.9366666666666666
SS,SS/orders_disk/2,qarca_original_train,burst,0.9366666666666666
SS,SS/orders_disk/2,qarca_quality_only,burst,0.97
SS,SS/orders_disk/2,qarca_structural_only,burst,0.5
SS,SS/orders_disk/3,baro,burst,0.2255491257108904
SS,SS/orders_disk/3,median_shift,burst,0.47300000000000003
SS,SS/orders_disk/3,nsigma,burst,0.4816666666666666
SS,SS/orders_disk/3,qarca,burst,0.99
SS,SS/orders_disk/3,qarca_no_incident_train,burst,0.99
SS,SS/orders_disk/3,qarca_no_quality,burst,0.99
SS,SS/orders_disk/3,qarca_no_quality_original,burst,0.94
SS,SS/orders_disk/3,qarca_original_train,burst,0.94
SS,SS/orders_disk/3,qarca_quality_only,burst,0.2932619047619047
SS,SS/orders_disk/3,qarca_structural_only,burst,0.5
SS,SS/orders_disk/4,baro,burst,0.2742770007770008
SS,SS/orders_disk/4,median_shift,burst,0.8616666666666666
SS,SS/orders_disk/4,nsigma,burst,0.47500000000000003
SS,SS/orders_disk/4,qarca,burst,0.98
SS,SS/orders_disk/4,qarca_no_incident_train,burst,0.98
SS,SS/orders_disk/4,qarca_no_quality,burst,0.99
SS,SS/orders_disk/4,qarca_no_quality_original,burst,0.97
SS,SS/orders_disk/4,qarca_original_train,burst,0.95
SS,SS/orders_disk/4,qarca_quality_only,burst,0.3103809523809523
SS,SS/orders_disk/4,qarca_structural_only,burst,0.5
SS,SS/orders_disk/5,baro,burst,0.18499281274281273
SS,SS/orders_disk/5,median_shift,burst,0.8316666666666668
SS,SS/orders_disk/5,nsigma,burst,0.3528333333333333
SS,SS/orders_disk/5,qarca,burst,0.95
SS,SS/orders_disk/5,qarca_no_incident_train,burst,0.95
SS,SS/orders_disk/5,qarca_no_quality,burst,0.96
SS,SS/orders_disk/5,qarca_no_quality_original,burst,0.9333333333333333
SS,SS/orders_disk/5,qarca_original_train,burst,0.9266666666666666
SS,SS/orders_disk/5,qarca_quality_only,burst,0.2643333333333333
SS,SS/orders_disk/5,qarca_structural_only,burst,0.5
SS,SS/orders_loss/1,baro,burst,0.2611868131868132
SS,SS/orders_loss/1,median_shift,burst,0.6764999999999999
SS,SS/orders_loss/1,nsigma,burst,0.45633333333333337
SS,SS/orders_loss/1,qarca,burst,0.99
SS,SS/orders_loss/1,qarca_no_incident_train,burst,0.99
SS,SS/orders_loss/1,qarca_no_quality,burst,0.99
SS,SS/orders_loss/1,qarca_no_quality_original,burst,0.975
SS,SS/orders_loss/1,qarca_original_train,burst,0.975
SS,SS/orders_loss/1,qarca_quality_only,burst,0.2640753968253968
SS,SS/orders_loss/1,qarca_structural_only,burst,0.25
SS,SS/orders_loss/2,baro,burst,0.16747907647907645
SS,SS/orders_loss/2,median_shift,burst,0.21162049062049057
SS,SS/orders_loss/2,nsigma,burst,0.43833333333333335
SS,SS/orders_loss/2,qarca,burst,0.48
SS,SS/orders_loss/2,qarca_no_incident_train,burst,0.47
SS,SS/orders_loss/2,qarca_no_quality,burst,0.3633333333333333
SS,SS/orders_loss/2,qarca_no_quality_original,burst,0.463
SS,SS/orders_loss/2,qarca_original_train,burst,0.45733333333333326
SS,SS/orders_loss/2,qarca_quality_only,burst,0.2556865079365079
SS,SS/orders_loss/2,qarca_structural_only,burst,0.25
SS,SS/orders_loss/3,baro,burst,0.11220412920412919
SS,SS/orders_loss/3,median_shift,burst,0.12776255117431584
SS,SS/orders_loss/3,nsigma,burst,0.18907142857142856
SS,SS/orders_loss/3,qarca,burst,0.36166666666666664
SS,SS/orders_loss/3,qarca_no_incident_train,burst,0.34069047619047615
SS,SS/orders_loss/3,qarca_no_quality,burst,0.5845238095238094
SS,SS/orders_loss/3,qarca_no_quality_original,burst,0.2546904761904762
SS,SS/orders_loss/3,qarca_original_train,burst,0.3775238095238095
SS,SS/orders_loss/3,qarca_quality_only,burst,0.31741341991341987
SS,SS/orders_loss/3,qarca_structural_only,burst,0.2
SS,SS/orders_loss/4,baro,burst,0.13488300588300586
SS,SS/orders_loss/4,median_shift,burst,0.24324675324675324
SS,SS/orders_loss/4,nsigma,burst,0.2103333333333333
SS,SS/orders_loss/4,qarca,burst,0.9333333333333333
SS,SS/orders_loss/4,qarca_no_incident_train,burst,0.97
SS,SS/orders_loss/4,qarca_no_quality,burst,0.98
SS,SS/orders_loss/4,qarca_no_quality_original,burst,0.9116666666666666
SS,SS/orders_loss/4,qarca_original_train,burst,0.874
SS,SS/orders_loss/4,qarca_quality_only,burst,0.3232380952380952
SS,SS/orders_loss/4,qarca_structural_only,burst,0.2
SS,SS/orders_loss/5,baro,burst,0.20795115995115995
SS,SS/orders_loss/5,median_shift,burst,0.7646666666666666
SS,SS/orders_loss/5,nsigma,burst,0.6216666666666666
SS,SS/orders_loss/5,qarca,burst,0.9234782608695652
SS,SS/orders_loss/5,qarca_no_incident_train,burst,0.9234782608695652
SS,SS/orders_loss/5,qarca_no_quality,burst,0.9234782608695652
SS,SS/orders_loss/5,qarca_no_quality_original,burst,0.9001449275362319
SS,SS/orders_loss/5,qarca_original_train,burst,0.9101449275362319
SS,SS/orders_loss/5,qarca_quality_only,burst,0.3568650793650794
SS,SS/orders_loss/5,qarca_structural_only,burst,0.2
SS,SS/orders_mem/1,baro,burst,0.99
SS,SS/orders_mem/1,median_shift,burst,0.4243333333333333
SS,SS/orders_mem/1,nsigma,burst,0.919
SS,SS/orders_mem/1,qarca,burst,0.9566666666666667
SS,SS/orders_mem/1,qarca_no_incident_train,burst,0.97
SS,SS/orders_mem/1,qarca_no_quality,burst,0.98
SS,SS/orders_mem/1,qarca_no_quality_original,burst,0.9516666666666667
SS,SS/orders_mem/1,qarca_original_train,burst,0.9616666666666667
SS,SS/orders_mem/1,qarca_quality_only,burst,0.27133680208680205
SS,SS/orders_mem/1,qarca_structural_only,burst,0.2
SS,SS/orders_mem/2,baro,burst,0.9666666666666667
SS,SS/orders_mem/2,median_shift,burst,0.2973571428571429
SS,SS/orders_mem/2,nsigma,burst,0.8333333333333335
SS,SS/orders_mem/2,qarca,burst,0.98
SS,SS/orders_mem/2,qarca_no_incident_train,burst,0.97
SS,SS/orders_mem/2,qarca_no_quality,burst,0.97
SS,SS/orders_mem/2,qarca_no_quality_original,burst,0.95
SS,SS/orders_mem/2,qarca_original_train,burst,0.94
SS,SS/orders_mem/2,qarca_quality_only,burst,0.39357142857142857
SS,SS/orders_mem/2,qarca_structural_only,burst,0.2
SS,SS/orders_mem/3,baro,burst,0.25116147741147743
